guard;line;td
#ifndef DEFAULT_KEEPALIVE;74;1
#ifndef DEFAULT_LIMIT_REQUEST_LINE;77;1
#ifndef DEFAULT_LIMIT_REQUEST_FIELDSIZE;80;1
#ifndef DEFAULT_LIMIT_REQUEST_FIELDS;83;1
#ifndef AP_DEFAULT_INDEX;88;1
#ifndef AP_TYPES_CONFIG_FILE;91;1
#ifndef AP_DECLARE;120;1
#ifndef AP_DECLARE_NONSTD;123;1
#ifndef AP_DECLARE_DATA;126;1
#ifndef AP_MODULE_DECLARE;129;1
#ifndef AP_MODULE_DECLARE_NONSTD;132;1
#ifndef AP_MODULE_DECLARE_DATA;135;1
#ifndef AP_CORE_DECLARE;138;1
#ifndef AP_CORE_DECLARE_NONSTD;141;1
#if !APR_CHARSET_EBCDIC;271;1
#if APR_HAS_THREADS;417;1
#ifdef _OSD_POSIX;589;1
#ifdef AP_DEBUG;596;1
#ifdef DEBUG_SIGSTOP;606;1
#ifdef AP_DEBUG;620;1
#ifdef __cplusplus;654;1
#ifdef __cplusplus;8;1
#ifndef SATISFY_ALL;20;1
#ifndef SATISFY_ANY;23;1
#ifndef SATISFY_NOSPEC;26;1
#ifdef __cplusplus;65;1
#ifdef __cplusplus;7;1
#ifdef __cplusplus;28;1
#ifdef __cplusplus;8;1
#ifdef __cplusplus;20;1
#if APR_HAVE_NETINET_TCP_H;6;1
#ifdef __cplusplus;10;1
#ifndef DEFAULT_LISTENBACKLOG;13;1
#if (!defined(WIN32) && !defined(NETWARE)) || defined(DOXYGEN);24;3
#if defined(TCP_NODELAY);39;1
#ifdef HAVE_GETPWNAM;44;1
#ifdef HAVE_GETGRNAM;47;1
#ifndef HAVE_INITGROUPS;50;1
#if (!defined(WIN32) && !defined(NETWARE)) || defined(DOXYGEN);53;3
#if AP_ENABLE_EXCEPTION_HOOK;102;1
#ifdef __cplusplus;119;1
#ifdef __cplusplus;3;1
#ifdef HAVE_SYS_TIMES_H;6;1
#ifndef DEFAULT_SCOREBOARD;16;1
#if APR_HAS_THREADS;38;1
#ifdef HAVE_TIMES;54;1
#ifdef __cplusplus;117;1
#ifdef __cplusplus;4;1
#ifdef __cplusplus;22;1
#ifdef __cplusplus;3;1
#if APR_CHARSET_EBCDIC;7;1
#ifdef __cplusplus;12;1
#ifdef __cplusplus;3;1
#ifdef __cplusplus;36;1
#ifdef __cplusplus;3;1
#if APR_CHARSET_EBCDIC;9;1
#ifdef __cplusplus;19;1
#ifdef __cplusplus;3;1
#ifdef __cplusplus;92;1
#if APR_HAVE_STDARG_H;6;1
#ifdef __cplusplus;9;1
#ifdef __cplusplus;131;1
#if APR_MAJOR_VERSION < 2;9;1
#if APR_HAS_SHARED_MEMORY;15;1
#if APR_HAS_LDAP;19;1
#if defined(LDAP_UNAVAILABLE) || APR_HAS_MICROSOFT_LDAPSDK;20;2
#if !defined(WIN32);33;1
#elif defined(LDAP_DECLARE_STATIC);37;1
#elif defined(LDAP_DECLARE_EXPORT);41;1
#if APR_HAS_MICROSOFT_LDAPSDK;50;1
#ifdef __cplusplus;53;1
#if APR_HAS_THREADS;65;1
#if APR_HAS_THREADS;95;1
#if APR_HAS_SHARED_MEMORY;111;1
#ifdef __cplusplus;151;1
#ifdef __cplusplus;3;1
#ifdef __cplusplus;11;1
#if APR_HAS_FLOCK_SERIALIZE;6;1
#if APR_HAS_FCNTL_SERIALIZE;11;1
#if APR_HAS_SYSVSEM_SERIALIZE;16;1
#if APR_HAS_POSIXSEM_SERIALIZE;21;1
#if APR_HAS_PROC_PTHREAD_SERIALIZE;26;1
#if APR_HAS_FLOCK_SERIALIZE || APR_HAS_FCNTL_SERIALIZE;31;2
#if APR_HAS_SYSVSEM_SERIALIZE || APR_HAS_POSIXSEM_SERIALIZE;36;2
#ifdef __cplusplus;43;1
#ifdef __cplusplus;74;1
#ifdef __cplusplus;5;1
#ifndef APACHE_ARG_MAX;8;1
#ifdef _POSIX_ARG_MAX;9;1
#ifdef __cplusplus;47;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;21;1
#ifdef __cplusplus;6;1
#ifdef __cplusplus;38;1
#ifdef __cplusplus;5;1
#ifdef __cplusplus;9;1
#if APR_HAVE_NETINET_IN_H;15;1
#if APR_HAVE_UNISTD_H;24;1
#if APR_HAS_RANDOM;132;1
#if APR_HAS_SHARED_MEMORY;152;1
#if APR_HAS_SHARED_MEMORY;236;1
#if !APR_HAS_SHARED_MEMORY;369;1
#if APR_HAVE_NETINET_IN_H;15;1
#if APU_MAJOR_VERSION > 1 || (APU_MAJOR_VERSION == 1 && APU_MINOR_VERSION >= 3);116;2
#if APU_MAJOR_VERSION > 1 || (APU_MAJOR_VERSION == 1 && APU_MINOR_VERSION >= 3);202;2
#ifndef NETSCAPE_DBM_COMPAT;59;1
#ifndef NON200_RESPONSE_BUF_LEN;38;1
#if !APR_HAS_LDAP;17;1
#if APR_HAS_THREADS;23;1
#if APR_HAS_MICROSOFT_LDAPSDK;173;1
#if APR_HAS_THREADS;229;1
#ifdef LDAP_SECURITY_ERROR;398;1
#ifdef LDAP_INSUFFICIENT_ACCESS;403;1
#ifdef LDAP_INSUFFICIENT_RIGHTS;406;1
#ifdef LDAP_CONSTRAINT_VIOLATION;410;1
#if APR_HAS_THREADS;582;1
#if APR_HAS_THREADS;589;1
#if APR_HAS_THREADS;595;1
#if APR_HAS_THREADS;602;1
#if APR_HAVE_NETINET_IN_H;17;1
#ifdef AUTHZ_EXTRA_CONFIGS;500;1
#if !defined(WIN32);4;1
#elif defined(AUTHZ_DBD_DECLARE_STATIC);8;1
#elif defined(AUTHZ_DBD_DECLARE_EXPORT);12;1
#ifndef NETSCAPE_DBM_COMPAT;23;1
#if APR_HAVE_NETINET_IN_H;17;1
#if APR_HAVE_IPV6;22;1
#if APR_HAVE_IPV6;142;1
#if APR_HAVE_IPV6;186;1
#if !APR_HAS_USER;25;1
#if !APR_HAS_USER;81;1
#ifdef USE_WINSOCK;2;1
#ifdef USE_WINSOCK;30;1
#ifdef USE_WINSOCK;39;1
#ifdef NETWARE;17;1
#ifndef SO_TLS_UNCLEAN_SHUTDOWN;16;1
#ifdef BIG_SECURITY_HOLE;378;1
#ifdef BIG_SECURITY_HOLE;427;1
#ifdef HAVE_PWD_H;14;1
#ifdef HAVE_SYS_RESOURCE_H;17;1
#ifdef HAVE_UNISTD_H;21;1
#ifdef HAVE_GRP_H;24;1
#ifdef HAVE_STRINGS_H;27;1
#ifdef HAVE_SYS_SEM_H;30;1
#ifdef HAVE_SYS_PRCTL_H;33;1
#ifndef DEFAULT_USER;36;1
#ifndef DEFAULT_GROUP;39;1
#if !defined(OS2);70;1
#ifdef _OSD_POSIX;121;1
#if defined(HAVE_PRCTL) && defined(PR_SET_DUMPABLE);131;2
#if !defined (BIG_SECURITY_HOLE) && !defined (OS2);154;2
#ifdef _OSD_POSIX;270;1
#if defined(HAVE_PRCTL) && defined(PR_SET_DUMPABLE);279;2
#ifdef __cplusplus;4;1
#ifdef __cplusplus;8;1
#ifdef WIN32;663;1
#ifdef __cplusplus;3;1
#ifndef ERROR_INSUFFICIENT_BUFFER;118;1
#ifndef ERROR_INVALID_INDEX;121;1
#ifndef ERROR_INVALID_PARAMETER;124;1
#ifndef ERROR_READ_FAULT;127;1
#ifndef ERROR_WRITE_FAULT;130;1
#ifndef ERROR_SUCCESS;133;1
#ifdef __cplusplus;142;1
#ifdef __cplusplus;3;1
#ifdef __cplusplus;17;1
#ifdef __cplusplus;3;1
#ifdef HAVE_NETDB_H;30;1
#ifdef HAVE_SYS_SOCKET_H;33;1
#ifdef HAVE_NETINET_IN_H;36;1
#ifdef HAVE_ARPA_INET_H;39;1
#ifndef MAX;43;1
#ifndef MIN;46;1
#ifdef __cplusplus;175;1
#if !defined(WIN32);8;1
#elif defined(CACHE_DECLARE_STATIC);12;1
#elif defined(CACHE_DECLARE_EXPORT);16;1
#ifdef APR_SENDFILE_ENABLED;255;1
#ifdef APR_SENDFILE_ENABLED;352;1
#if APR_CHARSET_EBCDIC;536;1
#if !(APR_HAS_SENDFILE || APR_HAS_MMAP);2;2
#if APR_HAVE_SYS_TYPES_H;11;1
#if APR_HAS_SENDFILE;22;1
#if APR_HAS_MMAP;28;1
#if APR_HAS_MMAP;84;1
#if APR_HAS_SENDFILE;98;1
#if APR_HAS_SENDFILE;112;1
#if APR_HAS_MMAP;122;1
#if APR_HAS_MMAP;157;1
#if APR_HAS_SENDFILE;175;1
#if APR_HAVE_UNISTD_H;13;1
#if AP_NEED_SET_MUTEX_PERMS;17;1
#if !defined(DBM_FILE_SUFFIX_DIR) && !defined(DBM_FILE_SUFFIX_PAG);28;2
#if defined(DBM_SUFFIX);29;1
#elif defined(__FreeBSD__) || (defined(DB_LOCK) && defined(DB_SHMEM));32;3
#if AP_NEED_SET_MUTEX_PERMS;59;1
#if AP_NEED_SET_MUTEX_PERMS;105;1
#ifdef PAIRMAX;139;1
#if !defined(DISTCACHE_CLIENT_API) || (DISTCACHE_CLIENT_API < 0x0001);10;1
#if APU_MAJOR_VERSION > 1 ||     (APU_MAJOR_VERSION == 1 && APU_MINOR_VERSION > 2);5;2
#ifdef HAVE_APU_MEMCACHE;8;1
#ifndef MC_DEFAULT_SERVER_PORT;14;1
#ifndef MC_DEFAULT_SERVER_MIN;17;1
#ifndef MC_DEFAULT_SERVER_SMAX;20;1
#ifndef MC_DEFAULT_SERVER_TTL;23;1
#ifdef HAVE_APU_MEMCACHE;222;1
#ifndef HEARTBEAT_INTERVAL;8;1
#ifndef HM_UPDATE_SEC;14;1
#if defined(debug);8;1
#if defined(MOD_MACRO_DEBUG);11;1
#ifndef NO_DLOPEN;23;1
#ifndef NO_DLOPEN;221;1
#ifdef __cplusplus;19;1
#if !defined(AP_WD_DECLARE);30;1
#if !defined(WIN32);31;1
#elif defined(AP_WD_DECLARE_STATIC);35;1
#elif defined(AP_WD_DECLARE_EXPORT);39;1
#ifdef __cplusplus;75;1
#if APR_HAS_THREADS;29;1
#if APR_HAS_THREADS;60;1
#if APR_HAS_THREADS;81;1
#ifdef NETWARE;122;1
#if APR_HAS_THREADS;141;1
#if APR_HAS_THREADS;215;1
#if APR_HAS_THREADS;275;1
#if APR_HAS_THREADS;366;1
#if APR_HAS_THREADS;453;1
#if APR_HAS_THREADS;491;1
#if APR_HAS_THREADS;518;1
#if APR_HAS_THREADS;551;1
#if APR_HAS_THREADS;580;1
#if APR_HAS_THREADS;593;1
#if APR_HAS_THREADS;624;1
#if !defined(WIN32);3;1
#elif defined(DBD_DECLARE_STATIC);7;1
#elif defined(DBD_DECLARE_EXPORT);11;1
#if APR_HAS_THREADS;29;1
#if DAV_DEBUG;200;1
#if DAV_DEBUG;614;1
#if APR_HAVE_UNISTD_H;5;1
#ifndef WIN32;57;1
#if DAV_DEBUG;358;1
#if DEBUG_GET_HANDLER;694;1
#if DAV_DEBUG;847;1
#if DAV_DEBUG;870;1
#if DAV_DEBUG;1133;1
#if DEBUG_GET_HANDLER;1209;1
#ifdef DAV_FS_HAS_EXECUTABLE;1293;1
#ifdef DAV_FS_HAS_EXECUTABLE;1424;1
#ifdef DAV_FS_HAS_EXECUTABLE;1453;1
#if DAV_DEBUG;222;1
#if DAV_DEBUG;464;1
#ifdef __cplusplus;12;1
#if !defined(WIN32);38;1
#elif defined(DAV_DECLARE_STATIC);42;1
#elif defined(DAV_DECLARE_EXPORT);46;1
#ifdef __cplusplus;828;1
#if DAV_DISABLE_WRITABLE_PROPS;91;1
#if DAV_DEBUG;251;1
#if DAV_DEBUG;411;1
#ifdef APACHE_PORT_HANDLING_IS_BUSTED;144;1
#ifdef APACHE_PORT_HANDLING_IS_BUSTED;165;1
#if DAV_DEBUG;819;1
#if DAV_DEBUG;29;1
#if APR_CHARSET_EBCDIC;24;1
#if APR_CHARSET_EBCDIC;38;1
#ifdef HAVE_UNIX_SUEXEC;10;1
#ifndef EXAMPLE_LOG_EACH;47;1
#if EXAMPLE_LOG_EACH;50;1
#if EXAMPLE_LOG_EACH;68;1
#if EXAMPLE_LOG_EACH;90;1
#if EXAMPLE_LOG_EACH;117;1
#ifdef EXAMPLE_LOG_EACH;140;1
#ifdef HAVE_UNIX_SUEXEC;433;1
#ifdef HAVE_UNIX_SUEXEC;499;1
#if APR_HAVE_SYS_TYPES_H;10;1
#if APR_HAVE_UNISTD_H;13;1
#ifdef __cplusplus;3;1
#ifdef __cplusplus;120;1
#if APR_CHARSET_EBCDIC;521;1
#if APR_FILES_AS_SOCKETS;45;1
#if defined(RLIMIT_CPU) || defined(RLIMIT_NPROC) ||     defined(RLIMIT_DATA) || defined(RLIMIT_VMEM) || defined (RLIMIT_AS);281;5
#ifdef RLIMIT_CPU;285;1
#if defined(RLIMIT_DATA) || defined(RLIMIT_VMEM) || defined(RLIMIT_AS);289;3
#ifdef RLIMIT_NPROC;293;1
#if APR_FILES_AS_SOCKETS;379;1
#if APR_FILES_AS_SOCKETS;545;1
#ifndef NO_PROTOCOL;101;1
#ifndef NO_PROTOCOL;151;1
#ifndef NO_PROTOCOL;204;1
#ifndef NO_PROTOCOL;216;1
#ifndef NO_PROTOCOL;246;1
#ifndef NO_PROTOCOL;507;1
#ifndef NO_PROTOCOL;524;1
#ifndef NO_PROTOCOL;604;1
#if APR_CHARSET_EBCDIC;25;1
#ifdef DEBUG_INCLUDE;56;1
#ifdef DEBUG_INCLUDE;67;1
#ifdef DEBUG_INCLUDE;152;1
#ifdef DEBUG_INCLUDE;159;1
#ifdef XBITHACK;263;1
#ifdef DEBUG_INCLUDE;822;1
#if defined(OS2) || defined(WIN32) || defined(NETWARE);2885;3
#ifdef GO_FASTER;1;1
#ifndef GO_FASTER;163;1
#ifndef GO_FASTER;296;1
#ifdef HAVE_STACK;305;1
#ifdef HAVE_STACK;331;1
#ifndef GO_FASTER;612;1
#ifndef GO_FASTER;726;1
#ifndef USE_OLD_LIBXML2;752;1
#ifndef USE_OLD_LIBXML2;815;1
#if !defined(WIN32);3;1
#elif defined(AP_RL_DECLARE_STATIC);7;1
#elif defined(AP_RL_DECLARE_EXPORT);11;1
#if APR_MAJOR_VERSION < 2;174;1
#if APR_MAJOR_VERSION < 2;206;1
#if MRT_DEFAULT_HEADER_MIN_RATE > 0;471;1
#if MRT_DEFAULT_BODY_MIN_RATE > 0;474;1
#if defined(WIN32);1;1
#if !defined(WIN32);8;1
#elif defined(XML2ENC_DECLARE_STATIC);12;1
#elif defined(XML2ENC_DECLARE_EXPORT);16;1
#ifdef APR_HAVE_LIMITS_H;3;1
#if APR_HAVE_STDLIB_H;6;1
#ifdef __cplusplus;4;1
#ifdef __cplusplus;69;1
#ifndef S5EMUL;719;1
#ifndef S5EMUL;731;1
#ifdef CASE_BLIND_FILESYSTEM;195;1
#ifdef CASE_BLIND_FILESYSTEM;648;1
#ifndef CASE_BLIND_FILESYSTEM;702;1
#ifdef CASE_BLIND_FILESYSTEM;976;1
#if APR_HAS_UNICODE_FS;1591;1
#if APR_HAVE_STRUCT_RLIMIT;24;1
#if defined (RLIMIT_CPU) || defined (RLIMIT_NPROC) || defined (RLIMIT_DATA) || defined(RLIMIT_VMEM) || defined(RLIMIT_AS);25;5
#ifndef AP_UNSAFE_ERROR_LOG_UNESCAPED;261;1
#ifndef AP_UNSAFE_ERROR_LOG_UNESCAPED;265;1
#ifdef AP_CGI_USE_RLIMIT;283;1
#ifdef DEBUG_CGI;286;1
#ifdef OS2;287;1
#ifdef DEBUG_CGI;295;1
#ifdef DEBUG_CGI;300;1
#if defined(RLIMIT_CPU) && defined(AP_CGI_USE_RLIMIT);314;2
#if defined(AP_CGI_USE_RLIMIT) && (defined(RLIMIT_DATA) || defined(RLIMIT_VMEM) || defined(RLIMIT_AS));318;4
#if defined(RLIMIT_NPROC) && defined(AP_CGI_USE_RLIMIT);322;2
#if APR_FILES_AS_SOCKETS;420;1
#if APR_FILES_AS_SOCKETS;702;1
#if APR_HAVE_SYS_SOCKET_H;11;1
#if APR_HAVE_UNISTD_H;14;1
#if APR_HAVE_SYS_TYPES_H;17;1
#if APR_HAVE_STRUCT_RLIMIT;36;1
#if defined (RLIMIT_CPU) || defined (RLIMIT_NPROC) || defined (RLIMIT_DATA) || defined(RLIMIT_VMEM) || defined(RLIMIT_AS);37;5
#ifndef DEFAULT_CGID_LISTENBACKLOG;80;1
#ifndef DEFAULT_CONNECT_ATTEMPTS;83;1
#ifdef AP_CGID_USE_RLIMIT;91;1
#ifdef RLIMIT_CPU;93;1
#if defined (RLIMIT_DATA) || defined (RLIMIT_VMEM) || defined(RLIMIT_AS);97;3
#ifdef RLIMIT_NPROC;101;1
#ifdef AP_CGID_USE_RLIMIT;118;1
#if APR_HAS_OTHER_CHILD;161;1
#ifdef AP_CGID_USE_RLIMIT;310;1
#if defined(RLIMIT_CPU) && defined(AP_CGID_USE_RLIMIT);364;2
#if defined(AP_CGID_USE_RLIMIT) && (defined(RLIMIT_DATA) || defined(RLIMIT_VMEM) || defined(RLIMIT_AS));373;4
#if defined(RLIMIT_NPROC) && defined(AP_CGID_USE_RLIMIT);382;2
#ifdef AP_CGID_USE_RLIMIT;391;1
#if defined(ENETDOWN);488;1
#ifdef AP_CGID_USE_RLIMIT;557;1
#ifdef RLIMIT_CPU;558;1
#if defined(RLIMIT_DATA) || defined(RLIMIT_VMEM) || defined(RLIMIT_AS);562;3
#ifdef RLIMIT_NPROC;566;1
#if APR_HAS_OTHER_CHILD;626;1
#ifdef _AIX;957;1
#if defined(OS2) || defined(WIN32);1059;2
#if APR_MAJOR_VERSION < 2;5;1
#ifdef WIN32;214;1
#if AP_ENABLE_EXCEPTION_HOOK;273;1
#if APR_MAJOR_VERSION < 2;355;1
#ifdef BIG_SECURITY_HOLE;398;1
#ifdef SECURITY_HOLE_PASS_AUTHORIZATION;401;1
#ifdef OS;404;1
#ifdef HAVE_SHMGET;407;1
#if APR_FILE_BASED_SHM;410;1
#if APR_HAS_SENDFILE;413;1
#if APR_HAS_MMAP;416;1
#ifdef NO_WRITEV;419;1
#ifdef NO_LINGCLOSE;422;1
#if APR_HAVE_IPV6;425;1
#ifdef AP_ENABLE_V4_MAPPED;427;1
#if APR_USE_FLOCK_SERIALIZE;433;1
#if APR_USE_SYSVSEM_SERIALIZE;436;1
#if APR_USE_POSIXSEM_SERIALIZE;439;1
#if APR_USE_FCNTL_SERIALIZE;442;1
#if APR_USE_PROC_PTHREAD_SERIALIZE;445;1
#if APR_PROCESS_LOCK_IS_GLOBAL;448;1
#ifdef SINGLE_LISTEN_UNSERIALIZED_ACCEPT;451;1
#if APR_HAS_OTHER_CHILD;454;1
#ifdef AP_HAVE_RELIABLE_PIPED_LOGS;457;1
#ifdef BUFFERED_LOGS;460;1
#ifdef PIPE_BUF;462;1
#if APR_CHARSET_EBCDIC;466;1
#ifdef NEED_HASHBANG_EMUL;469;1
#ifdef HTTPD_ROOT;472;1
#ifdef SUEXEC_BIN;475;1
#ifdef DEFAULT_PIDLOG;478;1
#ifdef DEFAULT_SCOREBOARD;481;1
#ifdef DEFAULT_ERRORLOG;484;1
#ifdef AP_TYPES_CONFIG_FILE;487;1
#ifdef SERVER_CONFIG_FILE;490;1
#if APR_HAVE_UNISTD_H;12;1
#ifndef DEFAULT_TIME_FORMAT;22;1
#ifdef HAVE_TIMES;33;1
#ifdef HAVE_TIMES;116;1
#ifdef HAVE_TIMES;124;1
#ifdef HAVE_TIMES;128;1
#ifdef _SC_CLK_TCK;129;1
#ifdef HAVE_TIMES;189;1
#ifdef HAVE_TIMES;231;1
#ifdef HAVE_TIMES;263;1
#ifdef HAVE_TIMES;313;1
#ifdef HAVE_TIMES;333;1
#ifdef HAVE_TIMES;478;1
#ifdef HAVE_TIMES;568;1
#ifdef HAVE_TIMES;572;1
#ifdef HAVE_TIMES;652;1
#ifdef HAVE_TIMES;656;1
#ifdef HAVE_TIMES;682;1
#ifdef HAVE_TIMES;737;1
#ifdef HAVE_TIMES;748;1
#if !defined(WIN32);8;1
#elif defined(STATUS_DECLARE_STATIC);12;1
#elif defined(STATUS_DECLARE_EXPORT);16;1
#if APR_HAVE_STDARG_H;25;1
#if APR_HAVE_UNISTD_H;28;1
#ifndef AP_DEFAULT_MAX_RANGES;31;1
#ifndef AP_DEFAULT_MAX_OVERLAPS;34;1
#ifndef AP_DEFAULT_MAX_REVERSALS;37;1
#if APR_HAVE_STDARG_H;26;1
#if APR_HAVE_UNISTD_H;29;1
#if APR_CHARSET_EBCDIC;476;1
#if APR_CHARSET_EBCDIC;588;1
#if APR_CHARSET_EBCDIC;668;1
#if APR_CHARSET_EBCDIC;794;1
#ifdef AP_DEBUG;1047;1
#if APR_HAVE_STDARG_H;26;1
#if APR_HAVE_UNISTD_H;29;1
#if APR_HAVE_STDARG_H;18;1
#if APR_HAS_THREADS;155;1
#if APR_HAS_THREADS;173;1
#if APR_HAS_THREADS;178;1
#if APR_HAS_THREADS;307;1
#if APR_HAVE_UNISTD_H;11;1
#if !APR_HAS_LDAP;14;1
#ifndef APR_LDAP_SIZELIMIT;17;1
#ifdef LDAP_OPT_DEBUG_LEVEL;20;1
#ifdef LDAP_OPT_DEBUG;23;1
#if !defined(LDAP_OPT_NETWORK_TIMEOUT) && defined(LDAP_OPT_CONNECT_TIMEOUT);33;2
#if APR_HAS_THREADS;82;1
#if APR_HAS_THREADS;113;1
#if APR_HAS_THREADS;134;1
#ifdef LDAP_OPT_NETWORK_TIMEOUT;148;1
#if !APR_HAS_SOLARIS_LDAPSDK;155;1
#if APR_HAS_SOLARIS_LDAPSDK;209;1
#ifdef APR_LDAP_OPT_VERIFY_CERT;264;1
#if defined(LDAPSSL_VERIFY_SERVER);268;1
#elif defined(LDAP_OPT_X_TLS_REQUIRE_CERT);275;1
#ifdef LDAP_OPT_NETWORK_TIMEOUT;286;1
#ifdef LDAP_OPT_TIMEOUT;299;1
#ifdef LDAP_OPT_ERROR_NUMBER;314;1
#ifdef LDAP_OPT_RESULT_CODE;317;1
#if APR_HAS_THREADS;458;1
#if APR_HAS_THREADS;465;1
#if APR_HAS_THREADS;490;1
#if APR_HAS_THREADS;498;1
#if APR_HAS_THREADS;522;1
#if APR_HAS_THREADS;534;1
#if APR_HAS_THREADS;542;1
#if APR_HAS_THREADS;561;1
#if APR_HAS_THREADS;574;1
#ifdef LDAP_OPT_NETWORK_TIMEOUT;1733;1
#ifdef LDAP_OPT_NETWORK_TIMEOUT;1742;1
#ifdef AP_LDAP_OPT_DEBUG;1778;1
#ifndef AP_LDAP_OPT_DEBUG;1787;1
#ifndef LDAP_OPT_TIMEOUT;1848;1
#if APR_HAS_THREADS;1916;1
#if APR_HAS_THREADS;1945;1
#if APR_HAS_SHARED_MEMORY;2003;1
#if APR_HAS_SHARED_MEMORY;2012;1
#if APR_HAS_SHARED_MEMORY;2031;1
#if APR_HAS_SHARED_MEMORY;2043;1
#ifdef AP_LDAP_OPT_DEBUG;2089;1
