feature;sd
CONFIG_HAVE_64BIT_ALIGNED_ACCESS;1
CONFIG_MTD_XIP;6
CONFIG_CS5536;3
INDEX_DEBUG;3
__copy_from_user;1
UDF_PREALLOCATE;1
CONFIG_CARL9170_HWRNG;4
OCFS2_MAX_CLUSTERSIZE;1
DEBUG_EXT;2
CONFIG_S3C64XX_PL080;5
KVM_ARCH_WANT_MMU_NOTIFIER;5
_far;1
CONFIG_PAGE_SIZE_8KB;8
CONFIG_SCSI_NCR53C8XX_SYNC;7
__umulsidi3;3
CONFIG_PATA_PALMLD;1
CONFIG_MPU;17
ADP8860_EXT_FEATURES;2
__arch_swab16s;1
USE_TX_COMPWB;3
CONFIG_PROFILE_ALL_BRANCHES;3
CONFIG_CPU_SUBTYPE_SH7757;2
CONFIG_SCOM_DEBUGFS;1
TASK_SIZE_USER64;3
P6_NOP1;1
CONFIG_MTD_PMC551_DEBUG;14
raw_cpu_xchg_1;1
CONFIG_QLCNIC_DCB;1
OS_DMA_MINBITS;1
CONFIG_ETHERNET_IRQ_LEVEL;3
HAVE_UDIS86;1
CONFIG_X86_DMA_REMAP;1
CONFIG_SPI;7
CONFIG_AIC79XX_CMDS_PER_DEVICE;1
ARCH_NR_GPIOS;1
ALLOW_IOV_BYPASS_SG;2
CONFIG_ARCH_MSM7X00A;3
HCF_TYPE_BEAGLE_HII5;1
SOCKNAL_SINGLE_FRAG_TX;2
CONFIG_COMPAT_VDSO;1
CONFIG_EXPORT_UASM;1
DSEMUL_TRACE;2
CONFIG_I2C_NFORCE2_S4985;1
CONFIG_CPU_EXYNOS4210;4
SYM_CONF_TARGET_ROLE_SUPPORT;16
CONFIG_SCSI_CONSTANTS;7
TEI_PER_CARD;1
_DPT_WIN_3x;1
CONFIG_IPV6_OPTIMISTIC_DAD;8
CONFIG_IRDA_FAST_RR;6
CONFIG_PCF50633_ADC;1
SHMLBA;1
DEBUG_GENERATE_ERRORS;2
CONFIG_ARM_MPU;3
CONFIG_NFSD_V4_SECURITY_LABEL;9
CCD_DEMO_BOARD;1
CONFIG_ALPHA_POLARIS;1
__section;1
CONFIG_MFD_WM5110;4
CONFIG_UBIFS_FS_LZO;1
CONFIG_FB_INTSRAM;1
TLV_DB_SCALE_MUTE;1
REVERSE;1
CONFIG_HUGETLB_PAGE_SIZE_512MB;2
CONFIG_ISAPNP;4
ATARI;2
CONFIG_SATA_DWC_DEBUG;1
CONFIG_DEBUG_KMEMLEAK;2
UNDEF_TRACE_INCLUDE_PATH;1
MAX_COMMAND_SIZE;1
CONFIG_ZORRO_NAMES;1
CONFIG_JFFS2_FS_WRITEBUFFER;12
__x86_64__;90
HPSA_MAP_DEBUG;1
MPI_POINTER;1
CONFIG_ALPHA_EB64P;3
RTL8169_DEBUG;1
PM2FB_MASTER_DEBUG;1
CLE_BIT;1
CONFIG_DCB;6
set_rtc_time;1
STDC_HEADERS;1
CONFIG_ALPHA_APECS;2
IPCONFIG_DYNAMIC;7
cmpxchg_local;1
CONFIG_ETRAX_NANDBOOT;5
KSYM_NAME_LEN;1
MODULE_START;3
CONFIG_BOARD_ATSTK1000_J2_LED8;1
__SAVAGE_SAREA_DEFINES__;1
CONFIG_ALPHA_LARGE_VMALLOC;4
_IO;1
__force;1
CONEX_CAM;2
CONFIG_VIDEO_VS6624;5
CONFIG_USB_NET_CDC_MBIM;1
PF_TIPC;1
CONFIG_MPIC_U3_HT_IRQS;11
CONFIG_USB_XHCI_PLATFORM_MODULE;1
CONFIG_USB_GADGET_DEBUG_FILES;22
CONFIG_GUSA_RB;3
CONFIG_PAGE_SIZE_16KB;11
CONFIG_DVB_USB_DIBUSB_MB_FAULTY;3
CONFIG_MSND_FIFOSIZE;1
CARD_NETJET_S;2
__virt_to_phys;2
CONFIG_IBM_EMAC_NO_FLOW_CTRL;2
CONFIG_HAVE_FUNCTION_GRAPH_FP_TEST;1
EXT4_DEBUG;1
INPUT_YEALINK_H;1
CONFIG_GDBSTUB_DEBUG_ENTRY;1
__ARCH_WANT_COMPAT_STAT64;1
CONFIG_SOC_AM43XX;9
PCI_DEVICE_ID_ALTEON_ACENIC_FIBRE;1
REGDUMP;4
CONFIG_PCIC_PCI;1
_VALIST;1
CONFIG_SND_SOC_IMX_PCM_FIQ;1
CONFIG_USB_NET_RNDIS_HOST;2
CONFIG_DRM_MSM_FBDEV;1
CONFIG_ADE7854_I2C;1
roundup;1
EEPROM_ADAPTIVE_TIMING;1
STRUCTALIGNMENTSUPPORTED;2
TXDEBUG;1
CONFIG_DRM_PTN3460;1
CONFIG_VLAN_8021Q_MODULE;13
RCV_PARANOIA_CHECK;1
CONFIG_DIO_CONSTANTS;1
CONFIG_MEDIA_TUNER_XC4000;1
CONFIG_PCM990_DISPLAY_NONE;2
CONFIG_BOOTX_TEXT;21
ACPI_USE_ALTERNATE_PROTOTYPE_acpi_os_printf;1
CONFIG_MLX4_DEBUG;2
MOOKTODO;2
CONFIG_CPU_SH2;6
BP_VENDOR_SUPPORT;2
SECTIONS_WIDTH;3
CONFIG_UBOOT;3
__ARCH_WANT_SYS_OLD_GETRLIMIT;1
SYM_HIPD_H;1
MULTI_ISA;9
CONFIG_CPU_ABRT_EV5TJ;1
this_cpu_and_2;1
CONFIG_SYS_HAS_CPU_LOONGSON1B;1
CONFIG_NTSC_YCBCR;1
CONFIG_KVM_BOOKE_HV;38
CONFIG_PPC_ADV_DEBUG_REGS;31
PCI_VENDOR_ID_NETGEAR;1
__HAVE_THREAD_FUNCTIONS;1
CONFIG_DECLANCE;1
CONFIG_SERIAL_TXX9;1
xlate_dev_mem_ptr;1
CONFIG_PPC_EARLY_DEBUG_LPAR_HVSI;2
__ARCH_WANT_SYS_GETPGRP;1
CONFIG_KVM_ARM_MAX_VCPUS;2
CONFIG_SCSI_IZIP_EPP16;6
raw_cpu_sub;1
CONFIG_NOCONFIG_CHAN;1
PARPORT_DEBUG_SHARING;3
CONFIG_ETRAX_SER3_RI_ON_PB_BIT;1
P_PPI0_D6;1
cpu_has_eva;1
RTL92SE_FPGA_VERIFY;3
CONFIG_RTC_DRV_M5441x;2
CONFIG_NEED_NODE_MEMMAP_SIZE;1
CONFIG_INPUT_DM355EVM_MODULE;1
CONFIG_ARC_HAS_ICACHE;3
CONFIG_SECURITY_APPARMOR;1
HCF_STATIC;1
CONFIG_AMIGA_PCMCIA;9
CHIP1370;30
_LUSTRE_FSFILT_H;1
cpu_has_mips16;1
mb;1
CONFIG_XFS_QUOTA;9
SNDRV_SERIAL_MS124W_MB_NOCOMBO;1
_NOHANDSHAKE;4
HDLCDRV_LOOPBACK;1
_SOFTING_DEVICE_H_;1
ISOC_URB_GIVEBACK_ASAP;2
CONFIG_IDE_GD_ATA;2
down_read_nested;1
DPT_IMPORT;1
SMC_outsl;2
CONFIG_SND_SOC_MODULE;2
cputime_to_nsecs;1
SNDRV_OSS_INFO_DEV_TIMERS;2
CONFIG_APOLLO;12
CONFIG_MENELAUS;3
SEEK_HOLE;2
CONFIGM5441x;1
CONFIG_SCSI;2
CONFIG_VIDEO_MT9M114;1
CONFIG_ARCH_MSM7X30;9
USE_MBOX_SYNC;3
DRX_CFG_BASE;1
_KERNEL_CAPABILITY_U32S;1
ENABLE_PS;7
CONFIG_USB_STORAGE_KARMA;1
cpumask_of_node;1
DEBUG_FPGA;2
CONFIG_BACKLIGHT_ADP8860;2
CONFIG_S3C2416_SETUP_SDHCI;1
CONFIG_TRUSTED_FOUNDATIONS;1
DELAYED_RESOURCE_CNT;8
PENALTY_FOR_NODE_WITH_CPUS;1
CONFIG_M32RPCC_SLOT2;1
TEST_MDA_B;2
CONFIG_PINCTRL_AB8500;1
_LL_H;1
ATOMIC64_EXPORT;1
MSM_FB_SIZE;1
ETH_P_ECONET;1
__raw_writeq;1
PMAC_SUPPORT_AUTOMUTE;8
S626_PLATFORM;4
P_ATAPI_A0A;1
CONFIG_MN10300_TTYSM0_TIMER8;2
CONFIG_ENCRYPTED_KEYS_MODULE;2
CONFIG_FADS;2
CONFIG_M32R;4
CONFIG_PCI_MMCONFIG;8
CONFIG_PQ2FADS;1
CONFIG_ALPHA_NORITAKE;1
map_bankwidth;6
CONFIG_ATH5K_TRACER;2
CONFIG_LEON_PCI;1
CONFIG_NANDSIM_FIRST_ID_BYTE;1
NOTMOS7840;1
GPS_STUB_TEST;1
CONFIG_MLX4_EN_VXLAN;5
CONFIG_AS_AVX;14
cpu_to_mem;3
CONFIG_PS3_FLASH;2
CONFIG_IBM_EMAC_EMAC4;1
NDEBUG_INTR;1
CONFIG_SND_RTCTIMER;1
SYSFS_MAGIC;1
fd_get_dma_residue;1
CONFIG_FANOTIFY;5
CONFIG_PARPORT_PC_FIFO;10
P_PPI0_D23;1
PCNET32_LOG_TX_BUFFERS;1
CONFIG_MFD_SM501;1
CONFIG_CPU_SUBTYPE_SH7764;2
CONFIG_M520x;9
CONFIG_CPU_PXA988;4
CONFIG_MACH_EUKREA_MBIMXSD25_BASEBOARD;1
CONFIG_SND_VERBOSE_PROCFS;7
ip_fast_csum;2
irq_bits;1
TARGET_EVB64260;4
CONFIG_PPC_MPC837x;1
CONFIG_LOGIG940_FF;1
BFA_DRIVER_VERSION;1
GET_FIELD;1
NEED_SCA_MSCI_INTR;1
NO_STD_MBUF;1
CONFIG_MICROCODE_INTEL;2
CONFIG_ALPHA_MARVEL;3
MULTI_PABORT;1
CONFIG_NET_POLL_CONTROLLER;281
CONFIG_GACT_PROB;8
MPI2_MAN_PAGE_3_INFO_WORDS;2
CONFIG_RTC_INTF_PROC_MODULE;5
CONFIG_INET;54
CONFIG_FB_SAVAGE_ACCEL;5
_HCI_OPS_C_;2
FREELIST_BYTE_INDEX;1
CONFIG_MK7;3
SMC_outsb;1
CONFIG_AUTO_IRQ_AFFINITY;1
CONFIG_VIDEO_AT91_ISI_MODULE;1
ACPI_USE_ALTERNATE_PROTOTYPE_acpi_os_create_mutex;1
__ARCH_WANT_SYS_FORK;1
FLUSH_BASE_MINICACHE;1
P_PPI0_FS2;1
CONFIG_AD2S1210;2
ACPI_ASL_COMPILER;22
ACPI_USE_DO_WHILE_0;1
CONFIG_CPU_ABRT_NOMMU;1
CONFIG_PPC_PASEMI_CPUFREQ;2
PREBOOT;5
CONFIG_I2O_CONFIG_OLD_IOCTL;3
__mvs__;1
__KVM_HAVE_MSIX;8
CONFIG_MN10300_UNIT_ASB2364;1
CONFIG_SOC_IMX28;4
P_PPI0_D17;1
CONFIG_USB_MUSB_DSPS_MODULE;1
BUGGY_PXA2XX_UDC_USBTEST;1
CONFIG_CC_STACKPROTECTOR;16
cpu_has_rixi;1
_RTW_EFUSE_C_;1
A_MAC_BASE_2;1
CONFIG_MEDIA_TUNER_TEA5761;2
platform_kernel_launch_event;1
QUIRK2;1
PCI_VENDOR_ID_VMIC;1
_TRACE_SPUFS_H;1
CONFIG_PARISC;17
CONFIG_FB_WM8505;2
DEBUG_VARIABLE;1
CONFIG_XFS_DEBUG;1
CONFIG_SIBYTE_CRHINE;2
CONFIG_BQL;10
CFG_DRV_ACT_RANGES_HSI_4_BOTTOM;2
DEBUG_ELFLOADER;1
AZF_USE_AC97_LAYER;5
XCHAL_HAVE_PTP_MMU;7
CONFIG_HAVE_SRAM_POOL;1
CONFIG_ARCH_SUPPORTS_INT128;1
CONFIG_STMMAC_DA;1
__XHCI_TRACE_H;1
CONFIG_PPC_MAPLE;2
CONFIG_SYS_HAS_CPU_R10000;1
RPC_TRACEPOINTS;4
DMA_RESERVE;1
CONFIG_NFS_V4;35
CONFIG_BFIN_SIR;52
CONFIG_JFFS2_CMODE_SIZE;1
K8_NOP1;1
PCI_DEVICE_ID_CX2300_VID;1
P_PPI0_D16;1
SCA3000_DEBUG;1
CONFIG_NFS_DEBUG;1
CONFIG_NFS_SWAP;3
test_load_write_pc_interworking;1
GET_ENDIAN;1
RESET_ON_TIMEOUT;1
HCF_TRACE;1
TIF_NOTSC;1
CARD_AVM_A1_PCMCIA;2
PANEL;4
N_RELOCATION_INFO_DECLARED;2
CONFIG_PMAC_SMU;11
CONFIG_RADIO_TYPHOON_MUTEFREQ;1
POWER_ON_DOWN;1
EFD_SEMAPHORE;1
P_PPI0_D12;1
BOTHER;5
CKSSEG;1
P_SPORT0_DTPRI;1
PROM;2
virt_to_bus;1
OSDEF;2
CONFIG_HISAX_NO_KEYPAD;1
raw_cpu_cmpxchg_4;1
__ADSPBF533__;1
CONFIG_CPU_SUBTYPE_SHX3;1
IP_SET_HASH_WITH_NETS_PACKED;1
mmio_read16be;1
USB_PID_TEVII_S660;1
CONFIG_SCHED_BOOK;7
__BOGUX__;2
XCHAL_NUM_IBREAK;3
FSM_TIMER_DEBUG;15
CONFIG_ACPI_REDUCED_HARDWARE_ONLY;1
P_AMC_BR;1
__IPATH_DBG;1
CONFIG_44x;16
ADVERTISE_HINT;2
CONFIG_USB_G_MULTI_RNDIS;2
of_compat_cmp;1
CINIT_COUNT;1
__ARM_NEON__;2
CONFIG_ADT7310;2
CONFIG_SCSI_DH;1
_SSIZE_T;1
XTENSA_HAVE_COPROCESSORS;16
CMD640_PREFETCH_MASKS;1
CONFIG_LOGO_LINUX_VGA16;1
BUILD_BUG_ON;2
CONFIG_ISDN_DIVERSION_MODULE;1
FP_INHIBIT_RESULTS;1
CONFIG_HISAX_FRITZPCI;3
P_ATAPI_D14A;1
CONFIG_DRM_I915_KMS;2
CONFIG_I2C_POWERMAC;1
FTRACE_REGS_ADDR;1
CONFIG_SERIAL_DZ_CONSOLE;2
OF_PLATFORM_DRIVER;6
HCF_ACT_TALLIES;2
NLS;1
USE_PAT_CPUID;2
CONFIG_DRBD_FAULT_INJECTION;4
CONFIG_NF_CONNTRACK_MODULE;17
CONFIG_METAG_META21;12
CONFIG_NF_TABLES_MODULE;1
PCI_DEVICE_ID_INTEL_82875_6;1
__sctp_tsnmap_h__;1
__kernel_suseconds_t;1
PCI_DEVICE_ID_VORTEX_GDTMAXRP;1
CONFIG_MACH_MX31_3DS_MXC_NAND_USE_BBT;1
PCI_DEVICE_ID_EICON_4BRI_2_VOIP;1
_TRACE_RANDOM_H;1
CONFIG_WIMAX_GDM72XX_QOS;9
CONFIG_DVB_ISL6405;1
SCSI_NCR_MIN_ASYNC;1
PS_S;1
CONFIG_NET;31
CONFIG_CHIP_MP;1
SCSI_ADSENSE_ILLEGAL_COMMAND;1
CONFIG_SERIAL_BFIN_SPORT2_UART;10
CONFIG_FB_CYBER2000_I2C;3
__ALIGN;2
NUM_TLBCAMS;1
MINOR_VERSION;2
CONFIG_M5206e;12
IPS_DEBUG;1
CONFIG_B43LEGACY_DEBUG;11
__arch_page_to_dma;1
CONFIG_MVME147;11
__CYGWIN32__;3
CONFIG_PHYSICAL_START;3
CONFIG_PILOT;3
CONFIG_MAC80211_VERBOSE_DEBUG;4
CONFIG_MACH_E400;1
xip_iprefetch;1
CODMSB;1
QUOTABLOCK_BITS;1
CONFIG_DRM_NOUVEAU_BACKLIGHT;1
CONFIG_S3C64XX_DEV_SPI0;7
CONFIG_HISAX_1TR6;3
CONFIG_KEYBOARD_GPIO_MODULE;22
HWM_NO_FLOW_CTL;1
ARRAY_SIZE;3
NEEDS_MORE_TESTING;1
CONFIG_SERIAL_MPSC_CONSOLE;2
readl_le;1
PPI0_CONTROL;2
SDHCI_USE_LEDS_CLASS;6
CAPTURE_DEBUG;3
ARCH_HAS_SETUP_ADDITIONAL_PAGES;1
DBF_LIKE_HELL;4
current_user_stack_pointer;1
NDEBUG_RESTART_SELECT;1
CARM_NDEBUG;1
CONFIG_VIRT_TO_BUS;2
CONFIG_EXT4_USE_FOR_EXT23;4
LINGLOBAL_BASE;5
CONFIG_M32R_CFC_NUM;1
MANUAL_CONFIG;4
__alpha__;60
N_MAGIC;2
FB_ACCEL_XGI_VOLARI_V;1
CONFIG_DVB_LG2160;1
CONFIG_BFIN_ISRAM_SELF_TEST;1
PSIZE;1
_BIG_ENDIAN_;5
XZ_DEC_DYNALLOC;3
FP_TRAPPING_EXCEPTIONS;1
BLK_MAX_CDB;1
CONFIG_BFIN_SIR1;34
MAX_PHYSMEM_BITS;2
L2FRAME_DEBUG;35
set_numa_node;2
CONFIG_INLINE_SPIN_UNLOCK_BH;2
CONFIG_REGULATOR_AB8500_DEBUG;1
CONFIG_AB8500_BM;1
CONFIG_IA64_HP_ZX1;2
test_alu_write_pc_interworking;1
false;2
CONFIG_HAVE_MEMORYLESS_NODES;6
O_APPEND;1
CONFIG_MIPS_MALTA;1
__XTENSA_EB__;10
REG_MASK;58
HAVE_CSUM_COPY_USER;1
CONFIG_TCG_IBMVTPM;1
CONFIG_DVB_SI21XX;1
P_HOST_D4;1
HAVE_ARCH_FREE_PAGE;1
CONFIG_TRANSPARENT_HUGEPAGE;104
CONFIG_BFIN_MAC_MODULE;5
_DPT_WIN_4X;1
CONFIG_IP6_NF_MANGLE;2
CONFIG_EARLY_PRINTK;63
AL_EXTENT_SHIFT;1
BPF_STMT;1
NLM_MAXSTRLEN;1
__HAVE_ARCH_STRNLEN;3
CONFIG_MAC80211_MESH_SYNC_DEBUG;1
CONFIG_LEDS_LP5523_MODULE;2
__CLASS_OBD_H;1
P_PPI2_CLK;1
CONFIG_MACH_SPEAR310;1
CONFIG_IPV6_ROUTER_PREF;9
CONFIG_CCLK_DIV_4;1
MINSTREL_MAX_STREAMS;4
NE_SANITY_CHECK;6
umul_ppmm;6
BDI_CAP_WRITE_MAP;1
CONFIG_SND_HDA_PATCH_LOADER;9
CFG_PRS_SCAN;1
CONFIG_SUNDANCE_MMIO;1
CONFIG_BFIN_EXTMEM_DCACHEABLE;6
SANITY_CHECK_BUFFERS;4
P_SPI1_SCK;1
CONFIG_ARCH_NEEDS_CPU_IDLE_COUPLED;4
GENERIC_NOP1;1
DBG_LIST_PAGE;1
__LP64__;18
__tile__;4
DTCDEBUG;5
CONFIG_ROMFS_ON_MTD;11
CONFIG_ARCH_AT91SAM9G45;1
TIMER_ENABLE0;1
CAC_BASE;1
CONFIG_IIO_BUFFER;13
__raw_readb;1
__addr_to_pcpu_ptr;1
__USE_GNU;1
CONFIG_USB_ISP1362_HCD;27
CONFIG_PHY_EXYNOS4210_USB2;1
USE_ALTERNATE;1
CONFIG_PPC_OF_PLATFORM_PCI;1
rmb;1
P_SPORT0_DRSEC;1
CONFIG_ETRAX_SER0_CD_ON_PA_BIT;1
outw_p;1
CONFIG_CAN_BFIN;10
CONFIG_VIDEO_BLACKFIN_CAPTURE;8
CONFIG_IBMVIO;2
cpu_has_mips_4;1
CONFIG_SND_SOC_BFIN_EVAL_ADAU1X61;2
kernel_uses_llsc;1
CONFIG_MACH_IXDP465;1
CONFIG_PCMCIA_PXA2XX_MODULE;2
DEBUG_SMP;6
CONFIG_ATM_IDT77252_DEBUG;7
CONFIG_S3C2410_IOTIMING;1
PCI_DEVICE_ID_DM05;1
ZS_DEBUG_REGS;1
HPTE_R_W;1
CONFIG_HISAX_EURO;6
SA1101_BASE;1
ROCKET_DEBUG_HANGUP;3
SET_FP;1
D_MODULENAME;1
CONFIG_SYS_SUPPORTS_MICROMIPS;1
CONFIG_USB_STORAGE_CYPRESS_ATACB;1
CONFIG_TI_DAVINCI_EMAC;1
PCI_DEVICE_ID_NX2_57810_VF;1
HAL_RF_ENABLE;1
CONFIG_CRC32_SLICEBY8;1
STANDALONE_DEBUG;1
CONFIG_PXA25x;10
CTIO_RET_TYPE;1
NCURSES_VERSION;1
ACS_URCORNER;1
CONFIG_IR_RC6_DECODER_MODULE;1
CONFIG_ADB_PMU;18
_PAGE_NO_EXEC;1
MXVR_PLL_CTL_0;1
__ARCH_WANT_STAT64;5
DEBUG_ALLOC;9
CONFIG_DRM_RCAR_LVDS;1
SPORT0_STAT;1
CONFIG_TILE_PCI_IO;4
PCI_DEVICE_ID_BT848;1
CONFIG_ISDN_X25;28
DE4X5_DO_MEMCPY;3
CONFIG_PPC_TRANSACTIONAL_MEM;37
TRANSMITFILE_DEBUG;1
USE_PROBE;5
_MIPS_SIM;23
CONFIG_FB_FSL_DIU_MODULE;8
CONFIG_SCM_BUS;1
CONFIG_DVB_STV6110x;1
ANOMALY_05000158;1
__HAVE_ARCH_MEMSCAN;3
CONFIG_MIPS_O32_FP64_SUPPORT;3
SOCK_NONBLOCK;1
CONFIG_SYSV68_PARTITION;1
CONFIG_XILINX_UNCACHED_SHADOW;3
CARD_HFCS;2
CONFIG_DVB_RTL2832_SDR;2
CONFIG_GPIO_HYST_PORTG_0;2
HCF_CFG_HSI_4_TOP;2
CONFIG_PLAT_M32700UT;14
P_UART1_RX;1
CONFIG_ATARI_SCSI_RESET_BOOT;3
P_PPI2_D6;1
PNMI_INIT;1
ASM_NL;1
PAGE_DEFAULT_KEY;3
PHY_CODE_IS_FINISHED;2
CONFIG_NOP_USB_XCEIV_MODULE;1
this_cpu_write_1;1
CONFIG_FB_GBE_MEM;1
_PAGE_KERNEL_RO;1
__m88000__;1
DMA_MMR_SIZE_32;3
CONFIG_SERIAL_BFIN_SPORT;40
NO_CS4610;2
CONFIG_USB_EHCI_MV;4
IEEE80211_SCAN_RESULT_EXPIRE;1
CONFIG_KEYBOARD_HIL;1
CSDEBUG_INTERFACE;1
CONFIG_SECUREEDGEMP3;3
__ARCH_WANT_SYS_SGETMASK;1
PCI_VENDOR_ID_TUNDRA;2
CONFIG_MMU_SUN3;1
REUSE_SKBUFFS_WITHOUT_FREE;2
HAVE_PCI_LEGACY;2
POLLING_IN_THREAD;1
CONFIG_DVB_NXT6000;1
CONFIG_MTD_COMPLEX_MAPPINGS;2
CONFIG_PANEL_LCD_BWIDTH;1
PCI_DEVICE_ID_EICON_BRI2M_2;1
ACPI_USE_ALTERNATE_PROTOTYPE_acpi_os_table_override;1
CONFIG_USB_STORAGE_JUMPSHOT_MODULE;1
IRQCOUNT_DEBUG;2
DEFAULT_OUTSTANDING_COMMANDS;1
CONFIG_DE_AOC;1
CONFIG_USB_TUSB6010;1
CONFIG_FAT_DEFAULT_IOCHARSET;1
AT_VECTOR_SIZE_ARCH;1
CONFIG_DVB_MB86A16;1
CONFIG_ATH5K_DEBUG;3
KERNEL_MAP_START;1
LOAD_GEN;1
SIGS_FROM_OSST;1
MCFSIM_SYPCR;1
ANOMALY_05000273;2
CONFIG_PWM_TIPWMSS;1
CONFIG_VIDEO_V4L2_SUBDEV_API;6
PCI_DEVICE_ID_QLOGIC_ISP8042;1
CONFIG_MN10300_USING_JTAG;4
CONFIG_BF_REV_0_0;1
_PAGE_COHERENT;1
CONFIG_REGULATOR;22
u32;1
module_param_array;12
_WAKEUP;7
IXGBE_EEPROM_GRANT_ATTEMPTS;1
EXTENTS_STATS;6
CINIT_ADDRESS;3
CONFIG_MACH_NET2BIG_V2;1
OSD_VER1_SUPPORT;4
CONFIG_MOUSE_PS2_TOUCHKIT;2
CSDEBUG;7
__i960__;1
SND_CS8403_DECODE;1
HAVE_GENERIC_MMU_GATHER;1
xlate_dev_kmem_ptr;1
__GNU__;1
CONFIG_MACH_TROUT;1
CONFIG_EDAC_GHES;1
CONFIG_EDAC;5
CONFIG_MAC80211_MESSAGE_TRACING;3
P_AMC_BGH;1
P_MTX;1
CONFIG_PMAC;1
VXGE_DEBUG_TX;1
CONFIG_FCOE_MODULE;2
CONFIG_HWSPINLOCK_MODULE;1
CONFIG_SAMSUNG_PM_CHECK;1
DEBUG_HEAP_SHRINKER;2
CONFIG_SOC_TMS320C6472;2
DRXJ_QAM_FEC_LOCK_WAITTIME;1
CONFIG_SCSI_PROC_FS;10
MPI2_RAID_PHYS_DISK1_PATH_MAX;2
CONFIG_SND_SOC_WM8350_MODULE;3
CONFIG_HEARTBEAT;17
PNMI_GET_ID;1
CONFIG_CRIS_LOW_MAP;7
CONFIG_SERIAL_BFIN_UART0;83
CONFIG_PM_GENERIC_DOMAINS;2
FB_ACCEL_PUV3_UNIGFX;1
_VENUS_VATTR_T_;1
CONFIG_ASSOCIATIVE_ARRAY;2
CVMX_BOOTINFO_MAJ_VER;1
BP_SELF_TEST;14
CONFIG_PMB;2
_TRACE_VMSCAN_H;1
CONFIG_GENERIC_TIME_VSYSCALL;1
__STDC_VERSION__;2
PCI;23
N_STROFF;2
DEBUG_PROM;3
DRXJ_VSB_ONLY;18
CONFIG_X86_CHECK_BIOS_CORRUPTION;2
SIGEV_THREAD_ID;1
USE_ACTIVE_HIGH;1
_MTD_DOCG3_H;1
CONFIG_STMMAC_DEBUG_FS;5
CONFIG_HISAX_AVM_A1;2
__KVM_HAVE_USER_NMI;1
P_A12;1
CONFIG_X86_INTEL_CE;1
CONFIG_DRM_EXYNOS_IPP;4
__io;3
CONFIG_CMDLINE_BOOL;10
ARCH_HAS_DMA;4
OMAP_NAME;12
CONFIG_KMEMCHECK_ENABLED_BY_DEFAULT;1
SD_BOOK_INIT;1
CONFIG_CAVIUM_OCTEON_CVMSEG_SIZE;2
AMB_NEW_MICROCODE;4
TIMER0_INTR_VECT;1
CONFIG_BOARD_MRMT_WIRELESS_ZB;1
ACS_LLCORNER;1
CONFIG_PROFILING;6
